id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized,emissions
flow4.53.4,2213.0,-758926622_0,5.1,0.0,12.0,2519.0,132346057#5_0,344.19,7.33,306.0,1923.34,60.0,2,0.0,122.11,0,tripinfo_flow4.53.4 emissions_flow4.53.4,car_fast,0.89,,
flow4.53.5,2216.0,-758926622_0,5.1,0.0,15.0,2521.0,132346057#5_0,344.19,7.84,305.0,1923.34,61.0,2,0.0,144.04,0,tripinfo_flow4.53.5 emissions_flow4.53.5,car_fast,1.02,,
flow1.32.6,1429.0,-355037966#4_0,5.1,0.0,29.0,2525.0,758926632#3_0,91.01,7.25,1096.0,450.84,192.0,6,796.0,251.28,1,tripinfo_flow1.32.6 emissions_flow1.32.6,car,0.92,,
flow1.54.6,1969.0,-355037966#4_0,5.1,0.0,23.0,2528.0,758926632#3_0,91.01,8.2,559.0,450.84,39.0,2,448.0,49.8,1,tripinfo_flow1.54.6 emissions_flow1.54.6,car_slow,0.98,,
flow4.53.6,2219.0,-758926622_0,5.1,0.0,18.0,2531.0,132346057#5_0,344.19,5.63,312.0,1923.34,56.0,2,0.0,118.99,0,tripinfo_flow4.53.6 emissions_flow4.53.6,car_fast,0.84,,
flow4.59,2281.0,-758926622_0,5.1,0.0,0.0,2534.0,132346057#5_0,344.19,7.37,253.0,1923.34,24.0,1,0.0,80.55,0,tripinfo_flow4.59 emissions_flow4.59,car_fast,0.95,,
flow4.59.1,2283.0,-758926622_0,5.1,0.0,2.0,2536.0,132346057#5_0,344.19,8.2,253.0,1923.34,21.0,1,0.0,87.89,0,tripinfo_flow4.59.1 emissions_flow4.59.1,car_fast,0.99,,
flow4.59.2,2286.0,-758926622_0,5.1,0.0,5.0,2538.0,132346057#5_0,344.19,8.15,252.0,1923.34,19.0,1,0.0,87.32,0,tripinfo_flow4.59.2 emissions_flow4.59.2,car_fast,1.0,,
flow4.59.3,2289.0,-758926622_0,5.1,0.0,8.0,2545.0,132346057#5_0,344.19,6.08,256.0,1923.34,8.0,1,0.0,61.62,0,tripinfo_flow4.59.3 emissions_flow4.59.3,car_fast,0.83,,
flow4.59.4,2292.0,-758926622_0,5.1,0.0,11.0,2547.0,132346057#5_0,344.19,7.4,255.0,1923.34,10.0,1,0.0,88.65,0,tripinfo_flow4.59.4 emissions_flow4.59.4,car_fast,0.98,,
flow4.59.5,2295.0,-758926622_0,5.1,0.0,14.0,2555.0,132346057#5_0,344.19,7.63,260.0,1923.34,44.0,1,0.0,84.35,0,tripinfo_flow4.59.5 emissions_flow4.59.5,car_fast,0.93,,
flow4.59.6,2298.0,-758926622_0,5.1,0.0,17.0,2557.0,132346057#5_0,344.19,7.4,259.0,1923.34,42.0,2,0.0,103.54,0,tripinfo_flow4.59.6 emissions_flow4.59.6,car_fast,1.07,,
flow5.66,2474.0,67209282#0_0,5.1,0.0,0.0,2572.0,-67504621_0,163.75,7.72,98.0,732.17,0.0,0,0.0,8.87,0,tripinfo_flow5.66 emissions_flow5.66,car_slow,0.93,,
flow5.66.1,2478.0,67209282#0_0,5.1,0.0,4.0,2576.0,-67504621_0,163.75,7.61,98.0,732.17,0.0,0,0.0,8.64,0,tripinfo_flow5.66.1 emissions_flow5.66.1,car_slow,1.06,,
flow5.66.2,2482.0,67209282#0_0,5.1,0.0,8.0,2579.0,-67504621_0,163.75,8.27,97.0,732.17,0.0,0,0.0,8.18,0,tripinfo_flow5.66.2 emissions_flow5.66.2,car_slow,1.06,,
flow5.66.3,2486.0,67209282#0_0,5.1,0.0,12.0,2632.0,-67504621_0,163.75,7.8,146.0,732.17,45.0,1,0.0,57.31,0,tripinfo_flow5.66.3 emissions_flow5.66.3,car_slow,1.25,,
flow5.66.4,2489.0,67209282#0_0,5.1,0.0,15.0,2635.0,-67504621_0,163.75,8.26,146.0,732.17,43.0,1,0.0,56.96,0,tripinfo_flow5.66.4 emissions_flow5.66.4,car_slow,1.06,,
flow5.66.5,2493.0,67209282#0_0,5.1,0.0,19.0,2638.0,-67504621_0,163.75,7.69,145.0,732.17,42.0,1,0.0,55.5,0,tripinfo_flow5.66.5 emissions_flow5.66.5,car_slow,1.05,,
flow5.66.6,2497.0,67209282#0_0,5.1,0.0,23.0,2640.0,-67504621_0,163.75,8.05,143.0,732.17,38.0,1,0.0,54.1,0,tripinfo_flow5.66.6 emissions_flow5.66.6,car_slow,1.12,,
flow4.54,2383.0,-758926622_0,5.1,0.0,0.0,2662.0,132346057#5_0,344.19,7.22,279.0,1923.34,57.0,2,0.0,93.54,0,tripinfo_flow4.54 emissions_flow4.54,car,0.92,,
flow4.54.1,2386.0,-758926622_0,5.1,0.0,3.0,2664.0,132346057#5_0,344.19,8.5,278.0,1923.34,53.0,2,0.0,110.68,0,tripinfo_flow4.54.1 emissions_flow4.54.1,car,1.07,,
flow4.54.2,2389.0,-758926622_0,5.1,0.0,6.0,2666.0,132346057#5_0,344.19,8.14,277.0,1923.34,50.0,2,0.0,113.64,0,tripinfo_flow4.54.2 emissions_flow4.54.2,car,1.12,,
flow4.54.3,2392.0,-758926622_0,5.1,0.0,9.0,2669.0,132346057#5_0,344.19,7.19,277.0,1923.34,46.0,2,0.0,102.63,0,tripinfo_flow4.54.3 emissions_flow4.54.3,car,1.0,,
flow4.54.4,2395.0,-758926622_0,5.1,0.0,12.0,2671.0,132346057#5_0,344.19,8.75,276.0,1923.34,46.0,2,0.0,109.71,0,tripinfo_flow4.54.4 emissions_flow4.54.4,car,1.09,,
flow4.54.5,2398.0,-758926622_0,5.1,0.0,15.0,2673.0,132346057#5_0,344.19,7.31,275.0,1923.34,42.0,2,0.0,102.45,0,tripinfo_flow4.54.5 emissions_flow4.54.5,car,1.01,,
flow4.54.6,2401.0,-758926622_0,5.1,0.0,18.0,2676.0,132346057#5_0,344.19,6.71,275.0,1923.34,37.0,1,0.0,94.39,0,tripinfo_flow4.54.6 emissions_flow4.54.6,car,0.95,,
flow4.61,2485.0,-758926622_0,5.1,0.0,0.0,2730.0,132346057#5_0,344.19,7.77,245.0,1923.34,35.0,1,0.0,67.64,0,tripinfo_flow4.61 emissions_flow4.61,car,0.97,,
flow4.61.1,2488.0,-758926622_0,5.1,0.0,3.0,2739.0,132346057#5_0,344.19,7.36,251.0,1923.34,32.0,1,0.0,66.91,0,tripinfo_flow4.61.1 emissions_flow4.61.1,car,0.93,,
flow4.61.2,2491.0,-758926622_0,5.1,0.0,6.0,2741.0,132346057#5_0,344.19,8.39,250.0,1923.34,31.0,1,0.0,85.02,0,tripinfo_flow4.61.2 emissions_flow4.61.2,car,1.11,,
flow4.61.3,2494.0,-758926622_0,5.1,0.0,9.0,2758.0,132346057#5_0,344.19,6.77,264.0,1923.34,26.0,1,0.0,69.27,0,tripinfo_flow4.61.3 emissions_flow4.61.3,car,0.87,,
flow4.61.4,2497.0,-758926622_0,5.1,0.0,12.0,2760.0,132346057#5_0,344.19,8.21,263.0,1923.34,24.0,1,0.0,90.56,0,tripinfo_flow4.61.4 emissions_flow4.61.4,car,1.0,,
flow4.61.5,2500.0,-758926622_0,5.1,0.0,15.0,2762.0,132346057#5_0,344.19,7.68,262.0,1923.34,22.0,1,0.0,88.9,0,tripinfo_flow4.61.5 emissions_flow4.61.5,car,0.99,,
flow4.61.6,2503.0,-758926622_0,5.1,0.0,18.0,2764.0,132346057#5_0,344.19,8.71,261.0,1923.34,20.0,1,0.0,92.46,0,tripinfo_flow4.61.6 emissions_flow4.61.6,car,1.05,,
flow5.69,2738.0,67209282#0_0,5.1,0.0,0.0,2802.0,-67504621_0,163.75,12.87,64.0,732.17,0.0,0,0.0,9.4,0,tripinfo_flow5.69 emissions_flow5.69,car,1.11,,
flow5.69.1,2741.0,67209282#0_0,5.1,0.0,3.0,2806.0,-67504621_0,163.75,12.97,65.0,732.17,0.0,0,0.0,10.18,0,tripinfo_flow5.69.1 emissions_flow5.69.1,car,1.0,,
flow5.69.2,2744.0,67209282#0_0,5.1,0.0,6.0,2812.0,-67504621_0,163.75,12.31,68.0,732.17,0.0,0,0.0,9.5,0,tripinfo_flow5.69.2 emissions_flow5.69.2,car,0.9,,
flow5.69.3,2747.0,67209282#0_0,5.1,0.0,9.0,2814.0,-67504621_0,163.75,13.64,67.0,732.17,0.0,0,0.0,12.32,0,tripinfo_flow5.69.3 emissions_flow5.69.3,car,1.18,,
flow5.69.4,2750.0,67209282#0_0,5.1,0.0,12.0,2817.0,-67504621_0,163.75,13.74,67.0,732.17,0.0,0,0.0,11.89,0,tripinfo_flow5.69.4 emissions_flow5.69.4,car,1.02,,
flow5.69.5,2754.0,67209282#0_0,5.1,0.0,16.0,2820.0,-67504621_0,163.75,13.01,66.0,732.17,0.0,0,0.0,11.21,0,tripinfo_flow5.69.5 emissions_flow5.69.5,car,1.02,,
flow5.69.6,2757.0,67209282#0_0,5.1,0.0,19.0,2822.0,-67504621_0,163.75,13.36,65.0,732.17,0.0,0,0.0,10.74,0,tripinfo_flow5.69.6 emissions_flow5.69.6,car,1.13,,
flow1.24,1032.0,-355037966#4_0,5.1,0.0,0.0,2837.0,758926632#3_0,91.01,7.01,1805.0,450.84,41.0,2,1724.0,30.77,1,tripinfo_flow1.24 emissions_flow1.24,car,0.85,,
flow1.24.1,1035.0,-355037966#4_0,5.1,0.0,3.0,2842.0,758926632#3_0,91.01,7.78,1807.0,450.84,41.0,2,1724.0,35.87,1,tripinfo_flow1.24.1 emissions_flow1.24.1,car,0.97,,
flow1.24.2,1038.0,-355037966#4_0,5.1,0.0,6.0,2846.0,758926632#3_0,91.01,7.07,1808.0,450.84,37.0,2,1722.0,35.75,1,tripinfo_flow1.24.2 emissions_flow1.24.2,car,0.87,,
flow1.24.3,1041.0,-355037966#4_0,5.1,0.0,9.0,2848.0,758926632#3_0,91.01,9.39,1807.0,450.84,34.0,2,1721.0,43.87,1,tripinfo_flow1.24.3 emissions_flow1.24.3,car,1.21,,
flow1.24.4,1044.0,-355037966#4_0,5.1,0.0,12.0,2859.0,758926632#3_0,91.01,7.46,1815.0,450.84,39.0,2,1727.0,42.15,1,tripinfo_flow1.24.4 emissions_flow1.24.4,car,0.99,,
flow1.24.5,1047.0,-355037966#4_0,5.1,0.0,15.0,2863.0,758926632#3_0,91.01,6.78,1816.0,450.84,47.0,3,1717.0,52.58,1,tripinfo_flow1.24.5 emissions_flow1.24.5,car,0.97,,
flow4.66,2645.0,-758926622_0,5.1,0.0,0.0,2863.0,132346057#5_0,344.19,7.73,218.0,1923.34,15.0,1,0.0,45.47,0,tripinfo_flow4.66 emissions_flow4.66,car,1.0,,
flow1.24.6,1050.0,-355037966#4_0,5.1,0.0,18.0,2866.0,758926632#3_0,91.01,7.75,1816.0,450.84,43.0,3,1716.0,53.78,1,tripinfo_flow1.24.6 emissions_flow1.24.6,car,0.99,,
flow4.66.1,2648.0,-758926622_0,5.1,0.0,3.0,2876.0,132346057#5_0,344.19,6.21,228.0,1923.34,7.0,1,0.0,38.65,0,tripinfo_flow4.66.1 emissions_flow4.66.1,car,0.9,,
flow4.66.2,2651.0,-758926622_0,5.1,0.0,6.0,2916.0,132346057#5_0,344.19,7.39,265.0,1923.34,45.0,1,0.0,79.14,0,tripinfo_flow4.66.2 emissions_flow4.66.2,car,0.92,,
flow4.66.3,2654.0,-758926622_0,5.1,0.0,9.0,2918.0,132346057#5_0,344.19,7.64,264.0,1923.34,43.0,1,0.0,83.76,0,tripinfo_flow4.66.3 emissions_flow4.66.3,car,0.95,,
flow1.69,2750.0,-355037966#4_0,5.1,0.0,0.0,2921.0,758926632#3_0,91.01,8.26,171.0,450.84,1.0,1,113.0,20.06,1,tripinfo_flow1.69 emissions_flow1.69,car_fast,1.1,,
flow4.66.4,2657.0,-758926622_0,5.1,0.0,12.0,2925.0,132346057#5_0,344.19,7.5,268.0,1923.34,42.0,2,0.0,86.0,0,tripinfo_flow4.66.4 emissions_flow4.66.4,car,0.94,,
flow1.69.1,2753.0,-355037966#4_0,5.1,0.0,3.0,2926.0,758926632#3_0,91.01,7.76,173.0,450.84,1.0,1,113.0,21.21,1,tripinfo_flow1.69.1 emissions_flow1.69.1,car_fast,1.08,,
flow4.66.5,2660.0,-758926622_0,5.1,0.0,15.0,2933.0,132346057#5_0,344.19,6.53,273.0,1923.34,40.0,1,0.0,88.92,0,tripinfo_flow4.66.5 emissions_flow4.66.5,car,0.93,,
flow4.66.6,2663.0,-758926622_0,5.1,0.0,18.0,2935.0,132346057#5_0,344.19,7.9,272.0,1923.34,38.0,1,0.0,104.5,0,tripinfo_flow4.66.6 emissions_flow4.66.6,car,1.06,,
flow1.69.2,2756.0,-355037966#4_0,5.1,0.0,6.0,2937.0,758926632#3_0,91.01,8.05,181.0,450.84,8.0,1,120.0,20.83,1,tripinfo_flow1.69.2 emissions_flow1.69.2,car_fast,1.05,,
flow1.69.3,2759.0,-355037966#4_0,5.1,0.0,9.0,2942.0,758926632#3_0,91.01,6.61,183.0,450.84,6.0,1,118.0,21.01,1,tripinfo_flow1.69.3 emissions_flow1.69.3,car_fast,0.9,,
flow1.69.4,2762.0,-355037966#4_0,5.1,0.0,12.0,2944.0,758926632#3_0,91.01,7.51,182.0,450.84,3.0,1,115.0,24.03,1,tripinfo_flow1.69.4 emissions_flow1.69.4,car_fast,0.93,,
flow1.69.5,2765.0,-355037966#4_0,5.1,0.0,15.0,2949.0,758926632#3_0,91.01,7.42,184.0,450.84,5.0,2,115.0,24.61,1,tripinfo_flow1.69.5 emissions_flow1.69.5,car_fast,0.9,,
flow1.69.6,2767.0,-355037966#4_0,5.1,0.0,17.0,2955.0,758926632#3_0,91.01,7.74,188.0,450.84,7.0,3,116.0,31.75,1,tripinfo_flow1.69.6 emissions_flow1.69.6,car_fast,1.03,,
flow4.69,2786.0,-758926622_0,5.1,0.0,0.0,2993.0,132346057#5_0,344.19,8.62,207.0,1923.34,7.0,1,0.0,38.46,0,tripinfo_flow4.69 emissions_flow4.69,car,1.05,,
flow4.69.1,2789.0,-758926622_0,5.1,0.0,3.0,2995.0,132346057#5_0,344.19,9.91,206.0,1923.34,8.0,2,0.0,48.41,0,tripinfo_flow4.69.1 emissions_flow4.69.1,car,1.22,,
flow4.69.2,2792.0,-758926622_0,5.1,0.0,6.0,3008.0,132346057#5_0,344.19,8.34,216.0,1923.34,5.0,2,0.0,44.02,0,tripinfo_flow4.69.2 emissions_flow4.69.2,car,1.01,,
flow4.69.3,2795.0,-758926622_0,5.1,0.0,9.0,3010.0,132346057#5_0,344.19,8.18,215.0,1923.34,1.0,1,0.0,45.79,0,tripinfo_flow4.69.3 emissions_flow4.69.3,car,1.03,,
flow4.69.4,2798.0,-758926622_0,5.1,0.0,12.0,3012.0,132346057#5_0,344.19,8.4,214.0,1923.34,0.0,0,0.0,51.17,0,tripinfo_flow4.69.4 emissions_flow4.69.4,car,1.13,,
flow4.69.5,2801.0,-758926622_0,5.1,0.0,15.0,3015.0,132346057#5_0,344.19,7.81,214.0,1923.34,0.0,0,0.0,42.99,0,tripinfo_flow4.69.5 emissions_flow4.69.5,car,1.02,,
flow4.69.6,2804.0,-758926622_0,5.1,0.0,18.0,3024.0,132346057#5_0,344.19,7.02,220.0,1923.34,0.0,0,0.0,45.33,0,tripinfo_flow4.69.6 emissions_flow4.69.6,car,0.99,,
flow4.78,2896.0,-758926622_0,5.1,0.0,0.0,3084.0,132346057#5_0,344.19,8.33,188.0,1923.34,0.0,0,0.0,31.82,0,tripinfo_flow4.78 emissions_flow4.78,car_fast,1.05,,
flow5.78,2988.0,67209282#0_0,5.1,0.0,0.0,3086.0,-67504621_0,163.75,7.67,98.0,732.17,0.0,0,0.0,8.62,0,tripinfo_flow5.78 emissions_flow5.78,car_slow,0.84,,
flow5.78.1,2992.0,67209282#0_0,5.1,0.0,4.0,3089.0,-67504621_0,163.75,7.95,97.0,732.17,0.0,0,0.0,7.98,0,tripinfo_flow5.78.1 emissions_flow5.78.1,car_slow,1.04,,
flow5.78.2,2995.0,67209282#0_0,5.1,0.0,7.0,3093.0,-67504621_0,163.75,8.06,98.0,732.17,0.0,0,0.0,8.62,0,tripinfo_flow5.78.2 emissions_flow5.78.2,car_slow,0.97,,
flow5.78.3,2999.0,67209282#0_0,5.1,0.0,11.0,3097.0,-67504621_0,163.75,7.71,98.0,732.17,0.0,0,0.0,8.73,0,tripinfo_flow5.78.3 emissions_flow5.78.3,car_slow,0.96,,
flow5.78.4,3003.0,67209282#0_0,5.1,0.0,15.0,3102.0,-67504621_0,163.75,8.18,99.0,732.17,0.0,0,0.0,9.03,0,tripinfo_flow5.78.4 emissions_flow5.78.4,car_slow,0.81,,
flow5.78.5,3007.0,67209282#0_0,5.1,0.0,19.0,3105.0,-67504621_0,163.75,7.64,98.0,732.17,0.0,0,0.0,8.55,0,tripinfo_flow5.78.5 emissions_flow5.78.5,car_slow,1.04,,
flow5.78.6,3011.0,67209282#0_0,5.1,0.0,23.0,3108.0,-67504621_0,163.75,8.22,97.0,732.17,0.0,0,0.0,8.43,0,tripinfo_flow5.78.6 emissions_flow5.78.6,car_slow,1.01,,
flow4.78.1,2899.0,-758926622_0,5.1,0.0,3.0,3127.0,132346057#5_0,344.19,8.14,228.0,1923.34,22.0,2,0.0,59.16,0,tripinfo_flow4.78.1 emissions_flow4.78.1,car_fast,0.98,,
flow4.78.2,2902.0,-758926622_0,5.1,0.0,6.0,3134.0,132346057#5_0,344.19,7.02,232.0,1923.34,17.0,1,0.0,55.73,0,tripinfo_flow4.78.2 emissions_flow4.78.2,car_fast,0.93,,
flow4.78.3,2904.0,-758926622_0,5.1,0.0,8.0,3136.0,132346057#5_0,344.19,7.9,232.0,1923.34,15.0,1,0.0,75.12,0,tripinfo_flow4.78.3 emissions_flow4.78.3,car_fast,1.06,,
flow4.78.4,2907.0,-758926622_0,5.1,0.0,11.0,3138.0,132346057#5_0,344.19,8.87,231.0,1923.34,14.0,1,0.0,79.7,0,tripinfo_flow4.78.4 emissions_flow4.78.4,car_fast,1.1,,
flow4.78.5,2910.0,-758926622_0,5.1,0.0,14.0,3141.0,132346057#5_0,344.19,6.62,231.0,1923.34,10.0,1,0.0,59.9,0,tripinfo_flow4.78.5 emissions_flow4.78.5,car_fast,0.95,,
flow4.78.6,2913.0,-758926622_0,5.1,0.0,17.0,3150.0,132346057#5_0,344.19,7.18,237.0,1923.34,9.0,1,0.0,57.04,0,tripinfo_flow4.78.6 emissions_flow4.78.6,car_fast,0.91,,
flow1.41,1626.0,-355037966#4_0,5.1,0.0,15.0,3184.0,758926632#3_0,91.01,7.61,1558.0,450.84,34.0,8,1388.0,108.98,1,tripinfo_flow1.41 emissions_flow1.41,car_slow,1.05,,
flow1.41.1,1630.0,-355037966#4_0,5.1,0.0,19.0,3192.0,758926632#3_0,91.01,7.95,1562.0,450.84,28.0,6,1388.0,112.11,1,tripinfo_flow1.41.1 emissions_flow1.41.1,car_slow,0.97,,
flow1.41.2,1633.0,-355037966#4_0,5.1,0.0,22.0,3205.0,758926632#3_0,91.01,8.03,1572.0,450.84,29.0,7,1392.0,118.38,1,tripinfo_flow1.41.2 emissions_flow1.41.2,car_slow,1.01,,
flow1.41.3,1638.0,-355037966#4_0,5.1,0.0,27.0,3208.0,758926632#3_0,91.01,8.1,1570.0,450.84,27.0,7,1388.0,121.18,1,tripinfo_flow1.41.3 emissions_flow1.41.3,car_slow,1.01,,
flow1.41.4,1642.0,-355037966#4_0,5.1,0.0,31.0,3221.0,758926632#3_0,91.01,7.14,1579.0,450.84,31.0,7,1390.0,124.71,1,tripinfo_flow1.41.4 emissions_flow1.41.4,car_slow,0.88,,
flow1.41.5,1646.0,-355037966#4_0,5.1,0.0,35.0,3228.0,758926632#3_0,91.01,7.95,1582.0,450.84,29.0,9,1388.0,132.82,1,tripinfo_flow1.41.5 emissions_flow1.41.5,car_slow,1.05,,
flow5.87,3157.0,67209282#0_0,5.1,0.0,0.0,3233.0,-67504621_0,163.75,13.19,76.0,732.17,14.0,1,0.0,27.7,0,tripinfo_flow5.87 emissions_flow5.87,car_fast,0.97,,
flow1.41.6,1649.0,-355037966#4_0,5.1,0.0,38.0,3235.0,758926632#3_0,91.01,8.29,1586.0,450.84,35.0,10,1388.0,137.34,1,tripinfo_flow1.41.6 emissions_flow1.41.6,car_slow,1.05,,
flow5.87.1,3160.0,67209282#0_0,5.1,0.0,3.0,3240.0,-67504621_0,163.75,10.83,80.0,732.17,10.0,1,0.0,27.41,0,tripinfo_flow5.87.1 emissions_flow5.87.1,car_fast,0.87,,
flow5.87.2,3163.0,67209282#0_0,5.1,0.0,6.0,3242.0,-67504621_0,163.75,12.52,79.0,732.17,10.0,1,0.0,30.36,0,tripinfo_flow5.87.2 emissions_flow5.87.2,car_fast,1.0,,
flow5.87.3,3166.0,67209282#0_0,5.1,0.0,9.0,3244.0,-67504621_0,163.75,13.45,78.0,732.17,9.0,1,0.0,29.47,0,tripinfo_flow5.87.3 emissions_flow5.87.3,car_fast,1.0,,
flow5.87.4,3169.0,67209282#0_0,5.1,0.0,12.0,3245.0,-67504621_0,163.75,14.84,76.0,732.17,8.0,1,0.0,31.29,0,tripinfo_flow5.87.4 emissions_flow5.87.4,car_fast,1.1,,
flow5.87.5,3171.0,67209282#0_0,5.1,0.0,14.0,3249.0,-67504621_0,163.75,13.19,78.0,732.17,7.0,1,0.0,30.37,0,tripinfo_flow5.87.5 emissions_flow5.87.5,car_fast,1.03,,
flow5.87.6,3174.0,67209282#0_0,5.1,0.0,17.0,3254.0,-67504621_0,163.75,11.08,80.0,732.17,4.0,1,0.0,27.33,0,tripinfo_flow5.87.6 emissions_flow5.87.6,car_fast,0.88,,
flow5.82,3268.0,67209282#0_0,5.1,0.0,0.0,3366.0,-67504621_0,163.75,8.06,98.0,732.17,0.0,0,0.0,8.62,0,tripinfo_flow5.82 emissions_flow5.82,car_slow,1.02,,
flow5.82.1,3272.0,67209282#0_0,5.1,0.0,4.0,3371.0,-67504621_0,163.75,8.18,99.0,732.17,0.0,0,0.0,8.88,0,tripinfo_flow5.82.1 emissions_flow5.82.1,car_slow,0.89,,
flow5.82.2,3276.0,67209282#0_0,5.1,0.0,8.0,3373.0,-67504621_0,163.75,7.83,97.0,732.17,0.0,0,0.0,7.89,0,tripinfo_flow5.82.2 emissions_flow5.82.2,car_slow,1.18,,
flow5.82.3,3280.0,67209282#0_0,5.1,0.0,12.0,3377.0,-67504621_0,163.75,7.92,97.0,732.17,0.0,0,0.0,8.48,0,tripinfo_flow5.82.3 emissions_flow5.82.3,car_slow,1.13,,
flow5.82.4,3284.0,67209282#0_0,5.1,0.0,16.0,3381.0,-67504621_0,163.75,8.18,97.0,732.17,0.0,0,0.0,8.19,0,tripinfo_flow5.82.4 emissions_flow5.82.4,car_slow,1.02,,
flow5.82.5,3288.0,67209282#0_0,5.1,0.0,20.0,3385.0,-67504621_0,163.75,8.23,97.0,732.17,0.0,0,0.0,8.3,0,tripinfo_flow5.82.5 emissions_flow5.82.5,car_slow,0.99,,
flow5.82.6,3291.0,67209282#0_0,5.1,0.0,23.0,3389.0,-67504621_0,163.75,7.76,98.0,732.17,1.0,1,0.0,9.34,0,tripinfo_flow5.82.6 emissions_flow5.82.6,car_slow,0.99,,
flow5.84,3346.0,67209282#0_0,5.1,0.0,0.0,3418.0,-67504621_0,163.75,13.34,72.0,732.17,4.0,1,0.0,17.47,0,tripinfo_flow5.84 emissions_flow5.84,car,1.11,,
flow5.84.1,3349.0,67209282#0_0,5.1,0.0,3.0,3426.0,-67504621_0,163.75,10.18,77.0,732.17,0.0,0,0.0,13.78,0,tripinfo_flow5.84.1 emissions_flow5.84.1,car,0.79,,
flow5.84.2,3352.0,67209282#0_0,5.1,0.0,6.0,3428.0,-67504621_0,163.75,13.79,76.0,732.17,0.0,0,0.0,21.0,0,tripinfo_flow5.84.2 emissions_flow5.84.2,car,1.22,,
flow5.84.3,3355.0,67209282#0_0,5.1,0.0,9.0,3430.0,-67504621_0,163.75,11.53,75.0,732.17,0.0,0,0.0,16.6,0,tripinfo_flow5.84.3 emissions_flow5.84.3,car,0.9,,
flow5.84.4,3358.0,67209282#0_0,5.1,0.0,12.0,3432.0,-67504621_0,163.75,12.78,74.0,732.17,0.0,0,0.0,18.85,0,tripinfo_flow5.84.4 emissions_flow5.84.4,car,1.1,,
flow5.84.5,3361.0,67209282#0_0,5.1,0.0,15.0,3434.0,-67504621_0,163.75,13.35,73.0,732.17,0.0,0,0.0,18.13,0,tripinfo_flow5.84.5 emissions_flow5.84.5,car,1.09,,
flow5.84.6,3364.0,67209282#0_0,5.1,0.0,18.0,3439.0,-67504621_0,163.75,12.31,75.0,732.17,0.0,0,0.0,16.86,0,tripinfo_flow5.84.6 emissions_flow5.84.6,car,0.93,,
flow4.82,3217.0,-758926622_0,5.1,0.0,0.0,3491.0,132346057#5_0,344.19,6.79,274.0,1923.34,0.0,0,0.0,23.16,0,tripinfo_flow4.82 emissions_flow4.82,car_slow,0.83,,
flow4.82.1,3220.0,-758926622_0,5.1,0.0,3.0,3493.0,132346057#5_0,344.19,7.91,273.0,1923.34,5.0,1,0.0,37.97,0,tripinfo_flow4.82.1 emissions_flow4.82.1,car_slow,0.98,,
flow4.82.2,3224.0,-758926622_0,5.1,0.0,7.0,3495.0,132346057#5_0,344.19,8.18,271.0,1923.34,4.0,1,0.0,38.07,0,tripinfo_flow4.82.2 emissions_flow4.82.2,car_slow,1.06,,
flow4.82.3,3228.0,-758926622_0,5.1,0.0,11.0,3500.0,132346057#5_0,344.19,7.31,272.0,1923.34,3.0,1,0.0,28.04,0,tripinfo_flow4.82.3 emissions_flow4.82.3,car_slow,0.88,,
flow4.82.4,3232.0,-758926622_0,5.1,0.0,15.0,3544.0,132346057#5_0,344.19,7.67,312.0,1923.34,48.0,1,0.0,80.2,0,tripinfo_flow4.82.4 emissions_flow4.82.4,car_slow,1.19,,
flow4.82.5,3236.0,-758926622_0,5.1,0.0,19.0,3552.0,132346057#5_0,344.19,8.01,316.0,1923.34,50.0,2,0.0,82.76,0,tripinfo_flow4.82.5 emissions_flow4.82.5,car_slow,1.05,,
flow4.82.6,3240.0,-758926622_0,5.1,0.0,23.0,3555.0,132346057#5_0,344.19,8.24,315.0,1923.34,48.0,2,0.0,82.11,0,tripinfo_flow4.82.6 emissions_flow4.82.6,car_slow,1.0,,
flow1.53,2126.0,-355037966#4_0,5.1,0.0,0.0,3582.0,758926632#3_0,91.01,8.47,1456.0,450.84,1.0,1,1401.0,15.89,1,tripinfo_flow1.53 emissions_flow1.53,car_fast,1.05,,
flow1.53.1,2129.0,-355037966#4_0,5.1,0.0,3.0,3590.0,758926632#3_0,91.01,7.26,1461.0,450.84,5.0,1,1405.0,15.21,1,tripinfo_flow1.53.1 emissions_flow1.53.1,car_fast,1.03,,
flow1.53.2,2132.0,-355037966#4_0,5.1,0.0,6.0,3595.0,758926632#3_0,91.01,9.25,1463.0,450.84,8.0,1,1408.0,17.23,1,tripinfo_flow1.53.2 emissions_flow1.53.2,car_fast,1.11,,
flow5.91,3488.0,67209282#0_0,5.1,0.0,0.0,3602.0,-67504621_0,163.75,11.18,114.0,732.17,41.0,1,0.0,54.61,0,tripinfo_flow5.91 emissions_flow5.91,car,0.87,,
flow5.91.1,3491.0,67209282#0_0,5.1,0.0,3.0,3603.0,-67504621_0,163.75,12.92,112.0,732.17,40.0,1,0.0,58.03,0,tripinfo_flow5.91.1 emissions_flow5.91.1,car,1.07,,
